311,NYPD,Zip_311,Zip_NYPD,startTime,endTime,Relationship
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11208,10456,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11208,10455,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11208,10456,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11208,10458,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11208,11225,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11208,10467,1262322000,1451278800,2
Noise - Residential,PETIT LARCENY,11208,10457,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,11208,10120,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11208,10463,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11208,11517,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11208,11385,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11208,11212,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11208,11230,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11208,11225,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11208,10029,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11208,10451,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11208,10455,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11208,10462,1262322000,1451538000,1
PAINT - PLASTER,PETIT LARCENY,10467,10027,1262322000,1393563600,2
PAINT - PLASTER,HARRASSMENT 2,10467,11236,1262322000,1393563600,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10467,11206,1262322000,1393563600,1
PAINT - PLASTER,CRIMINAL MISCHIEF & RELATED OF,10467,11207,1262322000,1393563600,2
PAINT - PLASTER,PETIT LARCENY,10467,11206,1262322000,1393563600,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10467,10453,1262322000,1393563600,2
PAINT - PLASTER,PETIT LARCENY,10467,10003,1262322000,1393563600,1
PAINT - PLASTER,HARRASSMENT 2,10467,10301,1262322000,1393563600,1
PAINT - PLASTER,DANGEROUS DRUGS,10467,10455,1262322000,1393563600,1
PAINT - PLASTER,PETIT LARCENY,10467,10035,1262322000,1393563600,1
PAINT - PLASTER,DANGEROUS DRUGS,10467,11207,1262322000,1393563600,1
PAINT - PLASTER,DANGEROUS DRUGS,10467,10456,1262322000,1393563600,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10467,10459,1262322000,1393563600,1
PAINT - PLASTER,PETIT LARCENY,10467,10458,1262322000,1393563600,2
PAINT - PLASTER,PETIT LARCENY,10467,10451,1262322000,1393563600,1
PAINT - PLASTER,HARRASSMENT 2,10467,11221,1262322000,1393563600,2
PAINT - PLASTER,DANGEROUS DRUGS,10467,10452,1262322000,1393563600,1
PAINT - PLASTER,DANGEROUS DRUGS,10467,10457,1262322000,1393563600,3
PAINT - PLASTER,HARRASSMENT 2,10467,11207,1262322000,1393563600,1
PAINT - PLASTER,PETIT LARCENY,10467,10028,1262322000,1393563600,1
PAINT - PLASTER,PETIT LARCENY,10467,10011,1262322000,1393563600,1
PAINT - PLASTER,PETIT LARCENY,10467,11517,1262322000,1393563600,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10467,11213,1262322000,1393563600,2
PAINT - PLASTER,DANGEROUS DRUGS,10467,10451,1262322000,1393563600,1
Noise - Residential,GRAND LARCENY,11207,10003,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,10451,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11207,10027,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,10458,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11207,10012,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11207,11225,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,11233,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11207,11213,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11207,10025,1262322000,1451451600,3
Noise - Residential,PETIT LARCENY,11207,10452,1262322000,1451538000,1
Noise - Residential,VEHICLE AND TRAFFIC LAWS,11207,11434,1429761600,1451451600,2
Noise - Residential,PETIT LARCENY,11207,11216,1262322000,1451365200,2
Noise - Residential,HARRASSMENT 2,11207,10301,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,10456,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11207,10455,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11207,11207,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11207,11207,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11207,10456,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11207,10455,1262322000,1451192400,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,10459,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11207,11212,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11207,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11207,10457,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11207,10011,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11207,10453,1262322000,1451365200,3
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,11207,11212,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11207,11368,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11207,11206,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11207,11368,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,11207,10011,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,11207,11225,1262322000,1451538000,3
UNSANITARY CONDITION,VEHICLE AND TRAFFIC LAWS,10468,11434,1429761600,1451451600,2
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10468,10457,1394510400,1451538000,1
UNSANITARY CONDITION,DANGEROUS DRUGS,10468,10455,1394510400,1451451600,1
UNSANITARY CONDITION,PETIT LARCENY,10468,11207,1394510400,1451451600,1
UNSANITARY CONDITION,DANGEROUS DRUGS,10468,10456,1394510400,1451538000,2
UNSANITARY CONDITION,HARRASSMENT 2,10468,11212,1394510400,1451538000,2
UNSANITARY CONDITION,DANGEROUS DRUGS,10468,10452,1394510400,1451451600,1
UNSANITARY CONDITION,DANGEROUS DRUGS,10468,10457,1394510400,1451538000,1
UNSANITARY CONDITION,PETIT LARCENY,10468,11234,1394510400,1451365200,2
UNSANITARY CONDITION,PETIT LARCENY,10468,10463,1394510400,1451538000,1
UNSANITARY CONDITION,PETIT LARCENY,10468,10011,1394510400,1451538000,1
UNSANITARY CONDITION,HARRASSMENT 2,10468,11206,1394510400,1451538000,1
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10468,11368,1394510400,1451538000,1
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10468,11212,1394510400,1451538000,2
UNSANITARY CONDITION,DANGEROUS DRUGS,10468,10451,1394510400,1451451600,3
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10468,11221,1394510400,1451451600,1
Blocked Driveway,PETIT LARCENY,10467,11373,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,10467,11212,1262322000,1451538000,1
Blocked Driveway,PETIT LARCENY,10467,10012,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,10467,11233,1262322000,1451538000,2
Blocked Driveway,HARRASSMENT 2,10467,11213,1262322000,1451538000,2
Blocked Driveway,VEHICLE AND TRAFFIC LAWS,10467,11434,1429761600,1451451600,1
Blocked Driveway,HARRASSMENT 2,10467,11233,1262322000,1451451600,3
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,10467,10457,1262322000,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,10467,11207,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,10467,10452,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,10467,10451,1262322000,1451451600,2
